  1.0117333e+002  4.5604679e+001  2.4799849e-002  2.7620340e+000  1.9434381e+003  1.4545143e+003  1.9394796e+003  3.0280867e+003  5.3650010e-001  6.3873655e-001  5.2967612e-001  2.6590776e-001  7.4829932e-003  7.9818594e-003  7.6009996e-003  7.4968763e-003  1.4010661e-001  1.2626149e-001  1.1221472e-001  7.7386017e-002
  1.2799111e+002  3.8080740e+001 -4.7784244e-001  3.8389510e+000  1.6843143e+003  1.3330381e+003  2.3955561e+003  2.0690918e+003  3.9880476e-001  5.2565304e-001  1.3157964e-001  2.5342676e-001  9.0702948e-003  9.9773243e-003  9.7875885e-003  9.8917118e-003  1.0966575e-001  1.6298128e-001  1.4119649e-001  1.0737892e-001
  1.1908889e+002  4.1429276e+001  1.7635426e-001  3.2879768e+000  1.7183476e+003  1.5203333e+003  2.6848878e+003  2.2598571e+003  4.6700645e-001  5.4959028e-001  1.5846140e-001  2.9963327e-001  9.1609977e-003  9.2063492e-003  8.7463557e-003  9.3190337e-003  1.4734393e-001  1.2458379e-001  1.3089538e-001  1.1504809e-001
  9.9262222e+001  3.5965604e+001  1.8621174e-001  2.9573108e+000  2.0018190e+003  1.4159000e+003  2.4565153e+003  2.4385612e+003  2.1439995e-001  4.4544287e-001  3.7410982e-002  4.8408467e-002  9.4784580e-003  1.0022676e-002  1.0360267e-002  9.7355269e-003  1.2212871e-001  1.7477023e-001  1.3508698e-001  1.0380654e-001
  7.8022222e+001  3.6476563e+001  6.8679775e-002  2.5160150e+000  1.8514238e+003  1.3634571e+003  2.0958112e+003  2.5872602e+003  3.1700408e-001  4.8196765e-001  2.2946121e-001  4.5433747e-002  9.0702948e-003  9.2063492e-003  8.3819242e-003  8.6422324e-003  1.2263629e-001  1.4641249e-001  1.1112550e-001  1.3447603e-001
  7.2648889e+001  3.7037943e+001  2.5889327e-001  2.4470163e+000  1.3951286e+003  1.1019190e+003  1.7183776e+003  1.9440918e+003  4.7822310e-001  5.9189761e-001  3.5197541e-001  2.6645422e-001  8.7074830e-003  8.5260771e-003  8.5381091e-003  8.8504790e-003  1.3059692e-001  1.3791107e-001  9.5393225e-002  1.3954626e-001
  8.9960000e+001  3.5244974e+001  4.9256696e-002  2.4319457e+000  1.2299238e+003  8.2193333e+002  1.4359847e+003  1.4951633e+003  4.7101319e-001  6.6291846e-001  3.7530881e-001  3.5729521e-001  9.2970522e-003  1.0566893e-002  8.7463557e-003  9.6314036e-003  1.3452517e-001  1.9245987e-001  1.5814463e-001  1.0683351e-001
  9.4093333e+001  4.0459362e+001 -2.3665697e-001  2.5551385e+000  1.6841571e+003  1.4672095e+003  2.4450459e+003  2.1045459e+003  4.7675863e-001  5.2883682e-001  2.1532294e-001  3.2705855e-001  7.6643991e-003  8.8888889e-003  8.7984173e-003  8.2778009e-003  1.3279820e-001  1.1689513e-001  1.3280622e-001  1.2732935e-001
  9.6831111e+001  4.1947117e+001 -5.0328822e-001  2.5678773e+000  1.6957429e+003  1.5561095e+003  2.5903520e+003  2.3570459e+003  5.1366077e-001  5.5726288e-001  2.6839551e-001  3.3324937e-001  9.4784580e-003  9.0702948e-003  8.8504790e-003  8.6942940e-003  1.3477370e-001  1.2692804e-001  1.1506171e-001  1.1856194e-001
  7.6986667e+001  3.9347863e+001  2.5685725e-001  2.5538768e+000  1.6005190e+003  9.3956667e+002  1.7470255e+003  1.9623265e+003  4.6737973e-001  6.9660021e-001  4.2654719e-001  3.5240375e-001  7.9365079e-003  8.7528345e-003  8.0174927e-003  8.4339858e-003  1.4455336e-001  1.6364300e-001  1.4237190e-001  1.2102802e-001
