  8.0053333e+001  4.9405997e+001  8.9662280e-001  3.9746394e+000  2.2956714e+003  1.3824143e+003  2.9463112e+003  2.6046888e+003  5.0410336e-001  6.9780348e-001  3.3699500e-001  4.0161763e-001  8.7074830e-003  9.0249433e-003  8.0174927e-003  8.4860475e-003  1.6017490e-001  1.4871083e-001  8.9926574e-002  1.1669065e-001
  8.6622222e+001  4.1825791e+001 -1.5113198e-001  2.2025481e+000  1.7073238e+003  1.3610333e+003  2.3256990e+003  2.2993316e+003  5.1355547e-001  6.1946754e-001  3.6285380e-001  3.6803888e-001  7.8911565e-003  7.9818594e-003  8.4860475e-003  8.0695544e-003  1.2695385e-001  1.3272895e-001  1.1316196e-001  1.0419854e-001
  1.0974222e+002  4.6416354e+001 -2.7117716e-001  2.9931776e+000  2.3507095e+003  1.8787857e+003  2.9428980e+003  3.7076888e+003  4.5241360e-001  5.5092834e-001  3.0386158e-001  1.2476983e-001  9.2063492e-003  8.3446712e-003  8.3819242e-003  8.5901708e-003  1.6643791e-001  9.6178155e-002  8.2681190e-002  6.1738506e-002
  1.1235556e+002  5.2728650e+001 -6.5934030e-002  2.3927582e+000  3.5432286e+003  1.9317810e+003  4.0579031e+003  4.1408367e+003  3.6291181e-001  6.5473877e-001  2.8636673e-001  2.7169883e-001  6.6666667e-003  6.7573696e-003  6.7680133e-003  6.6638900e-003  1.0196450e-001  1.2363621e-001  1.0287083e-001  7.2319802e-002
  1.2136889e+002  4.4274327e+001 -3.2184413e-001  2.9568522e+000  2.0292095e+003  1.6661952e+003  3.0849490e+003  1.9791224e+003  4.6770425e-001  5.5347773e-001  1.6362335e-001  4.6428467e-001  7.6643991e-003  9.3424036e-003  7.5489379e-003  8.4339858e-003  1.1637392e-001  1.3779146e-001  9.1369348e-002  1.1305358e-001
  9.3648889e+001  3.6595842e+001  2.9115827e-001  2.9593049e+000  1.4900524e+003  1.5342762e+003  2.4383622e+003  1.6498316e+003  4.3356806e-001  4.0837300e-001  6.7667699e-002  3.6673481e-001  9.1609977e-003  9.6145125e-003  9.1628488e-003  1.0568513e-002  1.4486587e-001  1.3992092e-001  1.0932101e-001  1.7305981e-001
  7.9040000e+001  4.7004305e+001  3.3487810e-001  2.4546677e+000  1.9715381e+003  1.8081000e+003  2.5440510e+003  2.8552755e+003  5.5716703e-001  5.9851806e-001  4.4689993e-001  3.7967412e-001  8.4353741e-003  7.3922902e-003  7.8092461e-003  7.2886297e-003  1.1043132e-001  1.2437152e-001  1.5265172e-001  9.3639589e-002
  7.9124444e+001  3.2311853e+001 -2.0484682e-001  2.5432569e+000  1.1303429e+003  8.8455238e+002  1.2378571e+003  1.6600765e+003  4.3857997e-001  5.5311136e-001  3.5104663e-001  1.4159512e-001  1.0702948e-002  1.0249433e-002  1.0724698e-002  9.7355269e-003  1.3273352e-001  1.3624081e-001  1.4255414e-001  1.2953155e-001
  9.6755556e+001  4.4164645e+001  7.5439411e-002  2.6945498e+000  2.6641238e+003  1.5945429e+003  2.9339643e+003  3.0423112e+003  2.9669268e-001  5.9044149e-001  2.4041323e-001  2.1022505e-001  7.5283447e-003  7.5283447e-003  7.6530612e-003  7.8613078e-003  1.0596324e-001  1.4974199e-001  1.0796695e-001  9.7437124e-002
  1.0871111e+002  4.2819712e+001  2.6898456e-001  2.9256784e+000  2.3718333e+003  1.6971048e+003  3.0520051e+003  2.6202602e+003  3.4614355e-001  5.3082959e-001  1.6534004e-001  2.8983722e-001  7.4829932e-003  7.4829932e-003  8.5901708e-003  7.5489379e-003  9.9488150e-002  1.5298032e-001  1.0298592e-001  9.8065540e-002
