  9.9591111e+001  3.6069649e+001 -4.5547569e-001  2.4114814e+000  4.8701429e+002  7.5376667e+002  1.0108878e+003  1.0868367e+003  8.0697154e-001  7.0842501e-001  5.9722300e-001  5.6776617e-001  5.6689342e-003  5.4421769e-003  6.0391504e-003  5.6747189e-003  1.3054954e-001  1.3809107e-001  9.7824084e-002  9.4485515e-002
  1.3875556e+002  1.8100853e+001 -8.3955789e-001  4.3089488e+000  2.0454286e+002  2.2411429e+002  2.4615306e+002  3.8371429e+002  6.5803754e-001  6.3398419e-001  5.8839041e-001  3.1691119e-001  1.1746032e-002  9.2517007e-003  9.9958351e-003  9.7875885e-003  2.3657376e-001  2.0252858e-001  2.1943081e-001  1.8304492e-001
  1.1528000e+002  2.7766835e+001 -6.7284514e-001  3.2296222e+000  6.2174762e+002  5.4440476e+002  8.7319388e+002  9.1253571e+002  5.6168167e-001  6.3049286e-001  3.6928165e-001  3.4694102e-001  5.7596372e-003  5.8503401e-003  5.9870887e-003  6.1953353e-003  1.2043134e-001  1.3965877e-001  9.9402779e-002  1.0549384e-001
  1.0733333e+002  3.1923458e+001  4.5365454e-002  2.0911507e+000  8.0384286e+002  8.0755714e+002  9.8477551e+002  1.5015765e+003  6.0691719e-001  5.9628206e-001  5.2219658e-001  2.7078695e-001  5.3514739e-003  5.5782313e-003  5.6226572e-003  5.5185339e-003  1.0342039e-001  1.3350718e-001  9.9533068e-002  8.6579388e-002
  1.0544889e+002  2.8948512e+001 -3.6503980e-001  2.5153346e+000  6.7249048e+002  6.0849048e+002  9.2006633e+002  1.0363980e+003  5.8356281e-001  6.3855078e-001  4.4371558e-001  3.7391961e-001  6.7573696e-003  6.4852608e-003  7.6530612e-003  6.7680133e-003  1.4236408e-001  1.4060631e-001  1.4956486e-001  1.3069380e-001
  1.1212444e+002  2.8474653e+001 -1.7610815e-001  2.3774019e+000  4.6327619e+002  3.7964286e+002  5.7325510e+002  7.4304082e+002  7.0936983e-001  7.5985431e-001  6.4488787e-001  5.3036592e-001  6.0770975e-003  6.9387755e-003  5.9870887e-003  6.6118284e-003  1.5497325e-001  1.6979970e-001  1.4631028e-001  1.3372039e-001
  1.0166222e+002  2.6020110e+001  3.1038631e-001  2.6749517e+000  5.8195238e+002  4.3857143e+002  7.9040306e+002  8.7007653e+002  5.5518873e-001  6.6594778e-001  3.9160003e-001  3.2832114e-001  6.2131519e-003  6.5306122e-003  6.5597668e-003  6.4556435e-003  1.5729445e-001  1.3202257e-001  1.4638935e-001  1.2636939e-001
  1.1751556e+002  2.5996239e+001 -5.5817740e-001  3.0497843e+000  3.9535238e+002  5.2053810e+002  6.6460204e+002  8.7039796e+002  7.0569695e-001  5.8491573e-001  4.8349684e-001  3.2336711e-001  6.3945578e-003  5.8956916e-003  6.4035818e-003  6.5597668e-003  1.7547989e-001  1.4734623e-001  1.0331188e-001  1.2207883e-001
  1.2552000e+002  2.6286892e+001 -2.2211258e-001  2.2432694e+000  5.3746190e+002  7.2839524e+002  1.0056224e+003  1.0086582e+003  5.9962521e-001  4.4540255e-001  2.3798732e-001  2.3555432e-001  6.1678005e-003  5.7596372e-003  5.9870887e-003  5.9870887e-003  1.4216654e-001  1.2785245e-001  8.8785904e-002  1.2071314e-001
  1.3385333e+002  2.8730441e+001 -3.6106965e-001  2.4821476e+000  8.6156190e+002  6.2030476e+002  1.1326939e+003  1.1304490e+003  4.4770029e-001  6.1142979e-001  2.7374613e-001  2.7005246e-001  6.2585034e-003  6.6666667e-003  7.3406914e-003  6.6638900e-003  1.5585725e-001  1.4773397e-001  1.0449865e-001  1.2839405e-001
